50,47,3,2019-10-26 18:17:04
51,47,4,2019-10-26 18:17:04
52,47,5,2019-10-26 18:17:04
53,47,6,2019-10-26 18:17:04
54,47,7,2019-10-26 18:17:04
55,47,8,2019-10-26 18:17:04
56,47,9,2019-10-26 18:17:04
56,48,8,2019-10-26 18:17:04
57,48,9,2019-10-26 18:17:04
58,48,10,2019-10-26 18:17:04
59,48,11,2019-10-26 18:17:04
59,49,10,2019-10-26 18:17:04
62,51,11,2019-10-26 18:17:04
62,52,10,2019-10-26 18:17:04
62,53,9,2019-10-26 18:17:05
63,53,10,2019-10-26 18:17:05
63,54,9,2019-10-26 18:17:05
63,55,8,2019-10-26 18:17:05
63,56,7,2019-10-26 18:17:05
63,57,6,2019-10-26 18:17:05
63,58,5,2019-10-26 18:17:05
63,59,4,2019-10-26 18:17:05
64,59,5,2019-10-26 18:17:05
65,59,6,2019-10-26 18:17:05
0,2,-2,2019-10-26 19:17:21
0,3,-3,2019-10-26 19:17:21
0,4,-4,2019-10-26 19:17:21
0,5,-5,2019-10-26 19:17:22
0,6,-6,2019-10-26 19:17:22
0,7,-7,2019-10-26 19:17:22
0,8,-8,2019-10-26 19:17:22
1,8,-7,2019-10-26 19:17:22
1,9,-8,2019-10-26 19:17:22
1,10,-9,2019-10-26 19:17:22
1,11,-10,2019-10-26 19:17:22
1,12,-11,2019-10-26 19:17:22
1,13,-12,2019-10-26 19:17:22
1,14,-13,2019-10-26 19:17:22
1,15,-14,2019-10-26 19:17:22
2,15,-13,2019-10-26 19:17:22
2,16,-14,2019-10-26 19:17:22
2,17,-15,2019-10-26 19:17:22
3,17,-14,2019-10-26 19:17:22
4,17,-13,2019-10-26 19:17:22
4,18,-14,2019-10-26 19:17:22
5,18,-13,2019-10-26 19:17:22
5,19,-14,2019-10-26 19:17:22
6,20,-14,2019-10-26 19:17:22
6,21,-15,2019-10-26 19:17:22
7,21,-14,2019-10-26 19:17:22
8,21,-13,2019-10-26 19:17:22
9,21,-12,2019-10-26 19:17:22
9,22,-13,2019-10-26 19:17:22
10,22,-12,2019-10-26 19:17:22
11,22,-11,2019-10-26 19:17:22
12,22,-10,2019-10-26 19:17:22
13,22,-9,2019-10-26 19:17:22
14,22,-8,2019-10-26 19:17:23
